"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-14",,,"21.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-15",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-16",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-17",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-18",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-19",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-27",,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-28",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-29",,,"8.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-30",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-07-31",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-02",,,"17.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-04",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-06",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-08",,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYRC0002","STATEN ISLAND 1.4 SE, NY US","2013-08-09",,,"16.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-10",,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-11",,,"18.5",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-12",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-13",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-14",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-16",,,"3.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-17",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-18",,,"20.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-19",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-21",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-22",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-23",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-24",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-25",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-26",,,"3.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-27",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-28",,,"15.7",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-29",,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-30",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-08-31",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-01",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-03",,,"2.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-04",,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-05",,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-06",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-08",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-09",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-10",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-11",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-12",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-13",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-14",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-15",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-16",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-17",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-18",,,"13.2",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-19",,,"30.7",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-21",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-22",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-23",,,"9.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-24",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-25",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-26",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-27",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-28",,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-29",,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-09-30",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-01",,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-03",,,"19.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-04",,,"15.2",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-06",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-08",,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-09",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-10",,,"3.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-12",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-13",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-14",,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-15",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-16",,,"8.4",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-17",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-18",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-19",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-20",,,"63.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-21",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-22",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-23",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-24",,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-25",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-26",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-27",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-28",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-29",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-10-31",,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-01",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-06",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-08",,,"9.4","51.0","51.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-09",,,"0.0","0.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-10",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-11",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-12",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-13",,,"1.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-14",,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-15",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-16",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-17",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-18",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-19",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-21",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-22",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-23",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-24",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-25",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-26",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-27",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-28",,,"10.9","25.0","25.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-29",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-11-30",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-01",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-03",,,"1.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-04",,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-05",,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-06",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-08",,,"13.5",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-09",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-10",,,"6.9",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-11",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-12",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-13",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-14",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-15",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-16",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-17",,,"7.4",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-18",,,"13.7",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-19",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-21",,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-22",,,"21.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-23",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-24",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-25",,,"3.3","13.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-26",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-27",,,"25.9","25.0","25.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-28",,,"1.5","0.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-29",,,"0.0","0.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-30",,,"7.1","102.0","114.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2012-12-31",,,"0.0","0.0","114.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-01",,,"0.0","0.0","114.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-06",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-07",,,"0.0","0.0","43.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-08",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-09",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-10",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-11",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-12",,,"11.4",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-13",,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-14",,,"1.8",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-15",,,"3.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-16",,,"17.0","13.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-17",,,"0.0","0.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-19",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-20",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-21",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-22",,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-24",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-25",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-26",,,"0.8","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-27",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-28",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-29",,,"6.6",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-30",,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-01-31",,,"39.6","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-01",,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-02",,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-03",,,"2.8","13.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-04",,,"0.0","0.0","13.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-05",,,"0.8","3.0","8.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-06",,,"0.3","0.0","8.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-08",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-09",,,"20.8","236.0","236.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-10",,,"0.0","0.0","231.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-11",,,"1.5","0.0","229.0",,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-12",,,"5.8","0.0",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2013-02-13",,,"0.0","0.0","109.0",,,,,,,,,,,,,,,,,,,,,,
